NU_ANO;CO_CURSO;CO_RS_I1;CO_RS_I2;CO_RS_I3;CO_RS_I4;CO_RS_I5;CO_RS_I6;CO_RS_I7;CO_RS_I8;CO_RS_I9
2025;72663;C;C;B;A;B;A;C;B;A
2025;39415;C;C;C;B;B;B;E;B;A
2025;66361;C;D;C;B;C;B;C;B;A
2025;1173014;D;C;B;B;C;B;D;B;A
2025;72667;C;C;C;B;C;E;D;C;A
2025;19294;C;D;C;D;B;D;D;B;A
2025;72663;C;D;A;B;B;B;C;A;A
2025;1408507;D;D;B;C;C;B;C;A;A
2025;1419799;D;D;C;A;C;B;C;B;A
2025;1518;C;C;C;B;B;B;D;E;A
2025;18605;C;D;C;B;C;A;B;B;A
2025;140;D;D;C;B;C;A;C;B;A
2025;5001294;E;D;A;B;C;B;C;A;A
2025;51835;C;C;C;B;C;E;D;B;A
2025;72681;C;D;C;B;B;A;B;B;A
2025;65114;D;D;C;C;C;B;D;B;A
2025;5001294;C;C;C;B;C;E;C;A;A
2025;97679;C;C;B;B;C;E;D;B;A
2025;1399618;.;.;.;.;.;.;.;.;.
2025;72681;C;D;C;B;C;B;C;B;A
2025;1179189;D;D;C;B;C;E;D;A;A
2025;99476;C;D;C;A;C;B;C;B;A
2025;389;C;D;B;B;D;B;D;B;A
2025;2304;C;D;C;B;C;A;C;B;A
2025;57402;C;B;C;B;B;A;D;B;A
2025;1108786;C;C;B;B;C;A;C;B;A
2025;90059;C;D;C;B;C;A;C;A;A
2025;1261972;C;D;B;B;B;B;D;A;A
2025;74655;C;D;B;B;C;A;C;B;A
2025;9772;D;D;B;B;C;B;D;A;A
2025;13996;C;D;C;B;C;E;D;A;A
2025;1258021;C;D;C;B;B;B;D;A;A
2025;18605;.;.;.;.;.;.;.;.;.
2025;1427419;D;C;B;B;C;B;C;B;A
2025;1050663;C;D;C;B;C;E;D;A;A
2025;19294;C;B;C;C;D;E;D;E;A
2025;1399615;C;D;C;B;C;E;D;B;A
2025;18594;C;D;C;A;B;A;C;B;A
2025;74655;B;D;C;D;C;D;B;C;.
2025;5000980;E;D;A;B;C;E;D;E;A
2025;14563;D;C;C;B;C;D;C;B;A
2025;1136509;D;C;B;B;C;D;C;B;A
2025;78256;D;E;B;B;C;B;C;B;A
2025;72681;C;D;C;B;C;B;D;A;A
2025;1399618;D;E;A;C;C;B;B;D;A
2025;9805;C;D;C;B;C;A;D;B;A
2025;66361;D;D;D;B;C;A;C;A;A
2025;72767;.;.;.;.;.;.;.;.;.
2025;1171609;D;D;C;B;D;B;C;B;A
2025;75821;C;C;C;B;C;A;C;A;B
2025;90059;C;D;C;B;B;E;D;B;A
2025;1629;C;D;C;B;C;E;C;D;A
2025;1408507;C;D;A;B;C;B;D;B;A
2025;74594;D;E;D;B;C;B;C;B;A
2025;1108786;C;E;D;A;C;E;D;B;A
2025;100688;C;D;C;B;C;B;D;A;A
2025;1180318;D;D;C;C;C;B;C;B;A
2025;5345;C;C;B;A;C;D;D;A;A
2025;10224;D;D;D;B;C;B;C;B;A
2025;1050663;D;D;C;B;B;A;C;A;A
2025;1192047;C;C;C;B;C;A;D;A;A
2025;18605;D;C;C;B;C;A;C;A;A
2025;1408505;C;D;C;A;B;E;D;E;A
2025;5000980;D;C;B;B;C;D;C;B;A
2025;1419799;C;D;C;A;B;A;C;B;A
2025;1190667;C;D;C;B;B;C;D;B;A
2025;12692;C;C;B;A;C;A;D;E;A
2025;1399487;D;B;C;D;C;E;D;B;A
2025;7414;D;C;C;B;C;B;D;B;A
2025;3677;C;B;C;B;B;E;D;A;A
2025;57852;D;E;C;B;C;B;D;B;A
2025;18605;D;D;C;B;C;B;D;B;A
2025;72675;D;D;A;B;C;B;C;B;A
2025;1629;D;C;C;C;C;D;E;A;A
2025;15475;D;D;C;B;D;B;C;B;A
2025;1483773;D;D;C;D;D;C;C;D;A
2025;65114;C;D;A;B;A;C;D;B;A
2025;16236;C;C;C;A;A;E;D;A;A
2025;5000979;D;D;C;B;B;E;D;B;A
2025;101228;C;D;C;B;B;E;D;B;A
2025;1258021;C;D;B;B;C;B;D;B;A
2025;18472;C;C;C;A;B;E;C;E;A
2025;1408505;C;D;C;A;B;E;D;A;A
2025;1399618;C;D;C;B;B;A;D;B;A
2025;100956;D;D;A;C;A;A;C;B;A
2025;5001183;D;E;C;B;C;A;D;B;A
2025;1330031;C;E;B;C;C;B;B;A;A
2025;78256;C;C;A;A;C;B;C;B;A
2025;66361;C;E;B;B;C;A;D;B;A
2025;1399477;E;C;C;B;C;B;D;A;A
2025;1189778;D;C;C;C;C;D;C;A;A
2025;60660;D;E;C;C;C;A;C;B;A
2025;72667;C;D;C;B;C;C;D;B;A
2025;15475;D;C;B;B;C;A;D;A;A
2025;8698;D;D;B;A;B;B;C;A;A
2025;1101742;D;E;D;B;C;B;D;A;A
2025;5001341;E;D;A;B;B;E;D;A;A
2025;82224;D;C;B;B;A;A;C;B;A
2025;1399618;C;D;B;B;C;E;.;.;.
2025;8698;C;D;C;B;B;B;C;A;A
2025;1399481;C;C;C;B;B;E;D;E;A
2025;1399614;C;D;B;C;C;A;B;B;A
2025;1258023;D;D;A;C;D;D;B;B;A
2025;1292917;C;D;B;B;C;E;C;B;A
2025;5001183;D;D;A;B;C;A;A;B;B
2025;74655;E;C;C;B;C;B;C;B;A
2025;1192188;D;D;C;B;C;B;C;B;A
2025;1179189;C;D;C;B;C;B;D;A;A
2025;5000001;C;B;C;B;B;E;D;E;A
2025;1385538;C;C;C;B;A;E;D;B;A
2025;5001294;D;D;C;B;C;A;D;B;A
2025;1168313;C;D;C;B;C;A;C;B;A
2025;1193264;D;D;C;B;C;E;D;A;A
2025;1408507;C;C;C;B;B;E;D;B;A
2025;20249;C;D;C;B;B;E;C;B;A
2025;18605;D;D;C;C;C;B;D;B;A
2025;9805;D;C;C;C;D;B;D;A;A
2025;8698;C;D;B;B;C;A;D;E;A
2025;75821;C;C;C;B;C;B;C;A;A
2025;1192047;D;D;C;A;C;E;D;A;A
2025;5001300;D;D;B;D;D;B;D;A;A
2025;99476;D;D;B;B;B;A;D;B;A
2025;10289;C;E;D;B;D;E;C;E;A
2025;9988;C;D;B;B;C;A;D;A;A
2025;10591;C;D;B;B;A;A;D;A;A
2025;66361;D;D;C;B;C;A;C;A;A
2025;1322329;D;D;C;B;C;A;C;A;A
2025;18605;.;.;.;.;.;.;.;.;.
2025;1408504;C;D;A;B;A;E;C;B;A
2025;1408508;D;C;D;C;C;A;*;B;A
2025;1399482;D;D;C;B;B;D;B;B;A
2025;9326;C;C;B;B;B;B;D;A;A
2025;1399477;C;D;A;C;C;D;D;B;A
2025;1192047;D;D;B;B;C;B;D;B;A
2025;2304;C;C;C;B;C;A;D;B;A
2025;1399615;D;D;C;A;C;E;C;A;A
2025;1390311;D;D;B;A;B;A;D;A;A
2025;1184060;C;D;B;A;B;E;B;B;A
2025;1184047;C;D;C;A;B;E;D;A;A
2025;1408505;C;C;C;B;C;B;D;A;A
2025;1399482;D;D;A;A;C;E;D;B;A
2025;1408259;C;D;C;C;C;B;C;B;A
2025;66361;D;D;A;A;B;E;D;B;A
2025;1168313;D;D;C;B;C;E;B;B;A
2025;1408259;D;C;C;A;B;A;B;A;A
2025;5000001;D;D;C;B;B;B;D;B;A
2025;65924;C;C;A;A;A;A;B;B;A
2025;65924;C;D;C;A;B;A;D;A;A
2025;1390311;D;C;C;B;C;B;B;E;A
2025;1190667;C;D;B;B;B;E;D;B;A
2025;8698;C;D;B;B;C;A;C;B;A
2025;1184060;D;E;A;C;C;B;C;B;A
2025;9988;D;D;B;B;C;B;C;B;A
2025;1408505;C;D;C;B;C;B;D;B;A
2025;72675;C;C;C;B;C;D;D;B;A
2025;38071;C;C;B;A;B;E;D;B;A
2025;1136509;C;D;C;B;C;A;D;B;A
2025;72681;D;D;D;A;C;E;D;B;A
2025;79007;D;D;A;C;C;B;D;B;A
2025;1399618;D;C;B;B;C;A;C;A;A
2025;1173014;D;D;B;C;C;B;C;B;A
2025;5001294;D;D;C;B;C;A;B;B;A
2025;5001294;C;D;B;C;C;E;C;B;A
2025;1184060;D;E;A;B;C;C;C;D;A
2025;1399480;C;C;C;A;B;E;C;A;A
2025;1397771;D;D;C;B;C;B;C;B;A
2025;19206;C;C;C;C;C;C;C;C;A
2025;1292869;D;D;C;A;B;A;C;A;A
2025;1399618;C;D;C;C;C;A;D;D;B
2025;2304;D;B;B;B;C;D;C;A;A
2025;100688;C;C;C;B;C;E;D;B;A
2025;1322329;D;D;C;B;C;A;C;B;A
2025;72669;D;D;C;B;D;B;D;B;A
2025;5000979;C;D;C;B;B;B;D;A;A
2025;51835;C;D;C;B;B;E;D;A;A
2025;1427419;C;D;C;B;C;B;D;E;A
2025;5345;C;D;.;C;C;.;.;B;.
2025;1629;C;C;A;B;B;E;C;B;A
2025;1399614;D;D;B;B;C;A;C;B;A
2025;18472;C;C;B;B;B;A;C;B;A
2025;1178672;C;C;C;B;C;B;D;B;A
2025;9772;C;D;C;B;C;E;D;E;A
2025;1385538;C;C;C;B;C;B;D;A;A
2025;1184432;C;C;C;B;C;B;D;A;A
2025;64918;C;C;C;B;C;B;D;B;A
2025;72681;D;D;C;B;B;A;C;B;A
2025;90483;D;D;C;B;B;B;D;A;A
2025;1136509;C;D;C;B;B;E;D;B;A
2025;66361;D;D;A;A;B;E;D;A;A
2025;100956;D;D;C;B;C;E;D;B;A
2025;1427420;C;D;C;B;C;B;C;A;A
2025;8698;.;.;.;.;.;.;.;.;.
2025;9772;D;D;C;B;C;A;D;A;A
2025;1258021;C;D;C;A;B;E;D;A;A
2025;1166567;D;D;C;C;C;B;D;B;A
2025;5000933;C;D;C;B;C;B;D;B;A
2025;8437;D;C;C;B;C;D;D;B;A
2025;5001450;D;C;C;A;B;A;C;B;A
2025;5000980;C;D;C;B;C;B;B;A;A
2025;5001294;C;C;C;B;C;B;C;A;A
2025;1171609;D;D;B;A;A;E;D;A;A
2025;85652;B;C;C;B;C;E;D;A;A
2025;5001183;C;D;C;A;A;A;D;E;A
2025;1190280;C;D;C;A;B;B;E;B;A
2025;7676;D;D;B;B;C;E;C;B;A
2025;1399618;D;D;C;B;C;D;C;B;B
2025;1477973;C;D;A;B;D;A;D;A;A
2025;8698;C;C;C;B;C;E;D;B;A
2025;5000001;D;C;C;A;B;A;C;B;A
2025;1193759;C;B;C;B;C;D;D;B;A
2025;1385538;C;D;C;B;B;B;D;A;A
2025;9805;C;C;C;B;C;E;D;B;A
2025;5345;C;D;C;B;C;E;D;B;A
2025;1179501;C;C;B;A;B;E;D;A;A
2025;1188900;D;D;C;B;C;A;D;E;A
2025;1457707;D;C;C;A;B;A;C;B;A
2025;100688;D;D;C;B;B;B;C;B;A
2025;5001341;D;D;C;C;C;B;D;B;A
2025;1108786;D;D;C;B;C;B;B;B;A
2025;1342449;C;B;B;B;C;B;C;E;A
2025;1483773;C;D;B;A;B;A;D;A;A
2025;1178524;C;D;C;C;C;B;D;B;A
2025;1397771;C;C;C;B;C;B;D;A;A
2025;1399481;D;C;B;A;C;E;D;B;A
2025;101228;D;C;B;B;C;A;D;B;A
2025;1166567;D;D;C;B;C;B;C;D;A
2025;1408507;D;C;B;A;B;A;C;A;A
2025;1465625;D;D;A;B;C;B;D;A;A
2025;1399287;D;D;C;B;C;B;B;B;A
2025;1188127;C;C;B;B;C;E;C;B;A
2025;5001341;D;E;A;B;B;B;D;B;A
2025;12015;C;D;C;B;C;A;D;A;A
2025;1258021;D;D;B;B;C;A;D;B;A
2025;5000931;C;D;C;A;C;A;D;E;A
2025;100956;C;C;C;B;B;A;D;B;A
2025;1179189;D;D;C;B;C;B;B;B;A
2025;72681;D;D;C;B;C;B;C;E;A
2025;85652;C;C;C;B;C;A;C;A;A
2025;1184060;C;D;B;C;C;B;C;A;A
2025;1342536;C;D;C;B;C;A;D;A;A
2025;65114;E;D;C;B;C;A;C;A;A
2025;1408505;C;D;C;B;C;E;D;E;A
2025;1465625;D;D;C;A;B;B;C;B;A
2025;1292725;D;B;D;B;B;A;B;B;A
2025;1445016;C;D;A;B;C;B;D;A;A
2025;65114;E;D;C;B;C;B;D;A;A
2025;1408507;C;C;C;A;B;E;C;A;A
2025;1477973;C;B;B;B;B;D;D;A;A
2025;1427419;D;C;A;A;A;E;D;A;A
2025;16904;.;.;.;.;.;.;.;.;.
2025;1486822;C;C;C;B;B;C;D;B;A
2025;1408505;C;D;C;B;A;A;C;A;A
2025;7414;D;D;C;B;B;E;D;B;A
2025;1321864;D;C;C;A;C;B;E;A;A
2025;1487290;D;D;A;A;C;B;D;E;A
2025;86288;C;D;C;A;C;B;D;B;A
2025;7705;C;D;C;B;C;B;D;B;A
2025;5001033;D;D;B;B;C;B;D;A;A
2025;9988;C;D;D;A;B;A;D;E;A
2025;59174;C;D;C;B;C;E;D;B;A
2025;14234;C;C;B;B;B;D;D;B;A
2025;75821;C;D;D;B;C;B;D;B;A
2025;1465625;C;D;B;B;C;A;C;A;A
2025;1108786;B;C;C;A;B;E;D;B;A
2025;5000980;D;D;A;C;D;B;B;A;A
2025;91219;C;D;C;B;B;B;D;B;A
2025;1399481;C;C;C;B;C;E;D;B;A
2025;1184325;C;C;A;B;C;B;C;B;A
2025;1330031;D;C;C;B;B;A;D;A;A
2025;1629;D;C;B;B;B;E;D;B;A
2025;1342536;D;C;C;A;B;A;C;B;A
2025;72681;D;D;C;B;C;A;C;A;A
2025;1202553;C;B;C;C;B;B;C;B;B
2025;8437;C;C;C;B;C;A;C;A;A
2025;1050663;D;D;B;B;C;A;D;B;A
2025;1385538;C;D;C;B;C;B;C;B;A
2025;72681;D;D;D;C;B;B;D;B;A
2025;60660;C;D;B;B;C;E;C;A;A
2025;1178524;D;D;C;B;C;B;C;E;A
2025;9805;C;D;C;B;C;A;C;A;A
2025;1477973;C;D;C;B;C;A;D;B;A
2025;1188127;D;C;C;B;C;E;D;E;A
2025;72669;C;D;C;B;C;E;D;A;A
2025;5000001;D;C;C;B;C;A;C;B;A
2025;1190667;D;D;C;B;D;B;D;B;A
2025;71859;E;D;A;B;C;B;D;D;A
2025;1408259;D;D;C;B;C;B;C;B;A
2025;90483;D;D;B;B;C;.;A;B;A
2025;1330031;C;C;C;B;C;B;D;A;A
2025;1292917;C;D;C;B;C;A;D;E;A
2025;1178524;D;C;A;C;B;D;B;B;A
2025;71859;C;C;C;B;C;E;D;B;A
2025;1385538;D;D;B;B;C;A;C;B;A
2025;71689;C;D;B;B;C;B;D;A;A
2025;1168313;C;C;B;C;C;B;C;B;A
2025;98506;C;C;C;B;B;E;D;B;A
2025;72663;C;D;C;C;C;B;D;B;A
2025;1180318;D;D;B;C;D;C;C;A;A
2025;72681;C;D;C;B;B;E;D;A;A
2025;10289;D;D;C;B;C;A;A;B;A
2025;64918;C;C;C;B;B;B;D;B;A
2025;72767;C;D;A;B;C;B;D;B;A
2025;9772;D;E;C;C;B;C;A;C;B
2025;72663;D;D;A;B;C;C;C;B;A
2025;5001300;D;C;C;B;C;A;B;B;A
2025;1408259;C;D;C;B;B;A;B;A;A
2025;1399287;D;D;C;B;C;A;D;B;A
2025;4503;C;C;C;C;D;A;D;B;A
2025;5345;D;D;D;C;C;B;.;B;A
2025;1397771;C;C;C;C;C;B;B;A;A
2025;1399481;D;D;C;B;C;B;D;B;A
2025;108014;D;D;C;A;B;E;D;A;A
2025;5001294;D;D;A;A;B;A;B;A;A
2025;51835;D;D;C;B;C;A;D;A;A
2025;7414;C;D;C;B;C;A;D;D;A
2025;5000980;D;D;B;B;C;B;B;B;A
2025;13453;D;D;B;B;B;E;D;B;A
2025;1188127;D;D;C;B;C;A;B;A;A
2025;18472;D;D;A;B;B;E;D;B;A
2025;1408259;C;C;C;B;C;B;D;A;A
2025;59174;C;D;B;B;B;B;D;B;B
2025;1202553;D;B;C;B;B;A;D;B;A
2025;7676;E;D;D;B;C;A;*;A;A
2025;1168313;D;C;C;C;D;A;B;B;A
2025;72669;D;D;C;B;B;B;D;B;A
2025;59174;D;D;C;B;C;B;C;B;A
2025;20249;D;C;C;B;C;A;C;A;A
2025;1168313;.;.;.;.;.;.;.;.;.
2025;1330031;C;D;C;B;B;B;D;B;B
2025;1408259;C;D;B;B;C;E;E;B;A
2025;1108786;C;D;B;B;C;B;C;B;A
2025;1178524;C;D;C;C;C;E;E;E;A
2025;1399480;E;C;A;B;C;B;C;C;A
2025;1399617;D;D;C;B;C;B;C;A;A
2025;66361;D;D;B;B;C;B;C;A;A
2025;1390311;D;D;C;B;C;B;C;B;A
2025;1477973;C;D;C;B;C;B;B;A;A
2025;1322329;D;D;C;B;C;B;D;B;A
2025;5000979;D;D;C;B;C;A;B;A;A
2025;5001300;D;D;B;B;C;B;D;D;A
2025;1399477;D;D;C;B;C;E;D;B;A
2025;12692;C;D;C;A;C;B;D;A;A
2025;79007;D;D;C;B;C;A;C;A;A
2025;65114;D;D;C;B;C;A;C;B;A
2025;98409;D;D;C;B;B;E;C;A;A
2025;1349675;D;C;A;B;C;D;C;B;A
2025;5000930;D;C;C;B;A;A;B;A;A
2025;1399481;C;D;C;B;C;E;D;E;A
2025;1399487;D;C;B;B;C;E;D;A;A
2025;1438629;D;E;C;B;C;B;E;B;A
2025;1342536;C;C;A;B;C;B;D;A;A
2025;5001427;C;D;C;B;D;B;B;A;A
2025;1166567;D;D;B;B;B;E;D;B;A
2025;9805;D;D;C;B;B;B;D;A;A
2025;1168313;.;.;.;.;.;.;.;.;.
2025;97679;B;C;B;B;B;B;D;A;A
2025;20249;C;B;C;B;B;E;D;A;A
2025;1483773;D;D;C;B;C;A;C;B;A
2025;1278877;C;C;C;E;C;A;C;A;A
2025;1200578;C;D;C;B;C;B;D;A;A
2025;9326;D;B;C;B;C;B;C;A;A
2025;18605;D;D;C;B;C;B;C;B;B
2025;74655;C;C;B;B;C;A;C;A;A
2025;1342536;C;C;C;A;B;A;C;B;A
2025;13996;D;D;C;D;C;B;D;B;A
2025;1439;C;D;B;B;B;B;D;E;A
2025;1185025;D;D;C;B;C;A;D;C;A
2025;18472;D;C;B;B;C;A;D;E;A
2025;1180318;C;C;C;B;C;B;D;A;A
2025;97679;.;D;C;B;B;E;E;A;A
2025;1184432;D;D;C;B;C;B;D;A;A
2025;5000931;C;D;C;B;B;A;D;A;A
2025;1483768;D;D;C;A;B;E;C;A;A
2025;1427370;D;D;B;B;C;B;C;B;A
2025;13866;E;D;A;B;C;A;B;A;A
2025;72681;C;E;A;B;B;E;D;B;A
2025;1163738;C;D;C;B;C;E;D;A;A
2025;1029204;D;D;C;B;D;A;C;E;A
2025;9805;C;D;C;A;C;C;D;B;A
2025;100956;C;C;C;B;C;A;D;A;A
2025;2348;D;C;C;A;C;E;D;B;A
2025;49060;D;D;C;A;B;B;A;B;A
2025;1179501;C;C;B;B;C;B;D;B;A
2025;1397771;D;D;C;C;C;E;D;A;A
2025;10591;C;C;B;C;B;A;C;A;A
2025;1168313;D;C;C;C;C;B;C;B;A
2025;1109361;C;C;B;B;C;E;D;A;A
2025;1421013;C;B;B;A;B;E;D;A;A
2025;65114;D;D;B;B;C;B;D;B;A
2025;5000931;D;D;C;B;C;B;D;B;A
2025;2304;D;C;B;C;D;B;C;A;A
2025;1445016;C;C;C;B;C;A;D;C;A
2025;72681;C;D;B;B;C;E;D;B;A
2025;15839;C;C;B;B;C;A;C;A;A
2025;5000979;D;D;C;A;C;B;D;B;A
2025;1278877;C;C;A;B;C;D;C;A;A
2025;5000001;D;D;B;B;C;E;D;B;A
2025;74655;C;C;C;A;C;A;D;E;A
2025;65924;C;D;A;B;C;A;A;C;A
2025;59174;C;D;C;D;C;E;D;E;A
2025;1445016;C;D;C;B;B;A;D;B;A
2025;1390311;C;D;C;B;C;E;E;E;A
2025;5000980;C;D;B;B;C;A;C;B;B
2025;1390309;C;D;A;B;C;B;D;A;A
2025;13286;C;D;B;B;C;A;D;A;A
2025;1399618;.;.;.;.;.;.;.;.;.
2025;19294;C;C;C;C;C;B;C;B;B
2025;1135207;C;D;C;B;C;A;D;A;A
2025;1179501;C;C;C;B;B;A;D;A;A
2025;65114;D;C;B;C;C;B;C;A;A
2025;1166567;C;D;A;.;A;B;D;A;A
2025;18472;C;C;B;B;C;B;D;B;A
2025;1200712;C;D;C;C;C;B;D;D;A
2025;1483768;C;C;C;A;B;E;D;B;A
2025;1189607;C;C;C;B;B;A;D;B;A
2025;1184325;C;D;B;B;B;B;C;A;A
2025;1185903;C;B;A;A;B;E;D;A;A
2025;13286;C;D;B;B;C;B;C;B;A
2025;72667;C;D;C;B;C;A;D;A;A
2025;1029204;D;D;C;B;C;B;C;B;A
2025;1108786;C;D;C;B;C;C;D;B;A
2025;1477973;C;D;C;B;D;B;D;B;A
2025;1187646;D;D;C;B;E;C;C;D;A
2025;51835;D;D;C;B;B;A;D;A;A
2025;1483773;C;D;C;B;C;B;D;E;A
2025;65114;D;C;C;A;C;B;C;B;A
2025;1427419;D;C;C;C;C;A;B;A;A
2025;1258023;C;D;C;B;C;A;D;B;A
2025;100956;C;D;C;B;C;A;D;A;A
2025;1193264;C;D;C;B;C;A;D;A;A
2025;5000930;E;D;C;B;A;A;D;A;A
2025;1321864;C;C;C;B;C;E;D;A;A
2025;8698;C;C;C;B;C;B;D;B;B
2025;1330031;D;C;C;B;D;B;C;B;A
2025;1166567;D;E;C;C;C;B;D;B;A
2025;1408505;D;D;C;C;C;B;C;B;A
2025;5000980;C;D;D;B;C;B;D;B;A
2025;1438629;C;C;A;A;B;A;D;A;A
2025;74655;C;D;C;B;C;A;D;B;A
2025;99476;D;D;C;B;C;E;D;A;A
2025;85652;C;C;B;A;C;E;D;A;A
2025;7414;.;.;.;.;.;.;.;.;.
2025;5001294;D;D;A;B;C;A;C;B;B
2025;49060;D;D;C;B;B;B;D;B;A
2025;1202539;D;D;C;B;B;A;B;A;A
2025;18605;C;B;B;A;C;A;C;A;A
2025;49060;C;C;C;A;B;D;D;A;A
2025;5000930;D;D;C;B;C;B;D;B;A
2025;20249;C;C;B;B;C;B;D;B;A
2025;72669;C;C;C;B;C;D;C;E;A
2025;2304;D;D;C;B;C;B;C;A;A
2025;1029204;C;C;C;A;B;A;D;A;A
2025;1477973;C;C;C;B;C;A;D;B;A
2025;10224;C;B;C;B;C;A;A;B;A
2025;72667;D;D;C;B;*;E;C;A;A
2025;1408508;D;D;B;B;C;B;D;B;A
2025;18472;C;C;C;A;B;A;C;B;A
2025;1050663;C;D;C;A;B;E;E;B;A
2025;1518;C;C;A;B;C;D;D;A;A
2025;7414;C;D;C;B;B;A;D;E;A
2025;5001427;D;D;C;A;B;E;E;A;A
2025;1485621;.;.;.;.;.;.;.;.;.
2025;1188849;D;D;A;C;C;B;D;B;A
2025;1184432;D;D;C;B;D;A;B;B;A
2025;65114;D;D;C;B;C;A;D;B;B
2025;1629;D;D;B;B;C;B;C;B;A
2025;1193275;D;D;B;D;B;B;D;A;A
2025;1421013;C;C;C;B;C;B;C;A;A
2025;97679;C;C;C;B;B;A;C;A;A
2025;5001294;C;C;C;B;B;A;B;B;A
2025;1189607;C;D;C;B;C;E;D;B;A
2025;1408505;C;D;C;B;B;E;D;A;A
2025;9805;E;D;C;C;C;A;C;B;A
2025;5001300;D;C;A;B;B;A;B;B;A
2025;75821;D;C;C;C;C;A;D;B;A
2025;48854;C;C;C;A;C;A;C;B;A
2025;38071;D;D;C;*;D;*;C;B;A
2025;7414;D;D;C;B;C;B;D;B;A
2025;72663;C;D;C;B;C;B;C;A;A
2025;1397772;D;D;C;A;B;E;D;B;A
2025;1330031;C;C;C;B;C;A;D;B;A
2025;72667;C;D;B;B;C;A;C;B;A
2025;1421100;C;D;B;B;C;B;D;E;A
2025;1278877;C;D;C;B;C;B;C;A;A
2025;18472;D;D;C;B;C;B;B;B;A
2025;5001300;D;C;C;B;B;A;D;B;A
2025;1168313;C;D;B;B;B;B;C;B;A
2025;1457707;D;D;D;C;E;B;C;D;A
2025;14563;B;C;C;A;B;A;D;A;A
2025;1257777;E;C;C;C;B;B;C;B;A
2025;91219;C;C;A;B;C;B;C;B;A
2025;1486822;D;E;D;B;C;C;E;B;A
2025;10289;C;D;C;B;C;A;D;B;A
2025;1399615;D;D;B;C;C;B;C;B;A
2025;1399479;C;D;C;B;B;B;D;B;A
2025;65114;D;C;A;B;C;D;C;A;A
2025;5001294;C;D;C;B;C;A;D;B;A
2025;1399481;C;C;B;B;C;B;D;B;A
2025;1399477;D;D;B;B;C;B;D;B;A
2025;65114;D;D;C;B;C;A;D;B;A
2025;14359;C;C;C;B;D;E;D;B;A
2025;1108281;C;E;A;A;B;E;D;B;A
2025;1477973;E;C;C;C;D;B;B;B;A
2025;72667;D;D;B;B;C;B;D;B;A
2025;1321864;D;C;C;B;C;B;C;B;A
2025;98506;C;D;C;B;C;A;B;B;A
2025;103596;C;D;D;B;B;E;C;C;A
2025;1445016;D;D;B;B;C;B;C;B;A
2025;11446;D;C;C;B;B;E;C;B;A
2025;37304;.;.;.;.;.;.;.;.;.
2025;1202539;D;D;D;B;C;A;C;B;B
2025;9988;C;D;B;B;E;E;C;B;A
2025;51699;C;D;C;B;C;A;D;E;A
2025;85652;C;C;C;.;B;B;D;A;A
2025;1457707;D;D;C;B;C;B;C;B;B
2025;1390317;C;D;A;B;C;A;D;B;A
2025;72667;C;D;C;B;C;A;C;B;A
2025;1258023;C;D;B;B;C;D;C;B;A
2025;15475;E;C;C;A;C;D;C;B;A
2025;1408259;D;D;B;A;C;B;D;A;A
2025;1050663;D;D;C;B;D;B;D;A;A
2025;84408;C;D;C;B;C;A;C;A;A
2025;91219;D;D;B;B;B;B;D;A;A
2025;1184060;C;D;C;C;C;B;D;B;A
2025;1399619;C;D;C;B;C;C;D;B;A
2025;1202539;D;D;C;B;C;B;C;A;A
2025;1190667;D;D;C;C;C;A;C;B;A
2025;72667;D;D;B;B;C;D;C;A;A
2025;12970;A;A;A;A;A;E;A;A;A
2025;1190667;D;D;C;B;C;B;D;A;A
2025;5000981;C;D;B;B;D;B;C;B;A
2025;1026;D;C;C;C;C;A;C;A;A
2025;1192047;C;C;C;B;A;D;D;B;A
2025;51835;D;D;C;C;D;B;D;A;A
2025;1390311;C;C;C;A;B;B;D;A;A
2025;86288;C;C;C;C;C;D;C;A;A
2025;8698;D;D;B;B;C;B;D;B;A
2025;1399618;C;C;A;B;C;A;D;B;A
2025;66361;D;D;C;B;C;C;D;A;A
2025;75821;C;E;C;B;C;A;D;A;A
2025;97679;C;C;C;B;C;D;C;B;A
2025;14975;C;C;C;B;C;B;D;A;A
2025;1399482;D;D;C;B;C;B;D;A;A
2025;1168313;C;C;B;B;C;E;D;E;B
2025;74655;C;D;C;C;C;A;C;B;B
2025;1408505;C;D;C;B;B;E;D;B;A
2025;1322329;C;D;B;C;C;A;C;B;A
2025;38071;C;D;C;C;C;E;C;B;A
2025;1180318;D;E;B;B;C;B;C;C;A
2025;5000980;C;D;C;C;C;D;C;B;A
2025;65114;C;D;A;B;B;E;D;B;A
2025;1455021;C;D;C;B;C;E;D;A;A
2025;1445016;E;D;A;B;C;B;D;B;A
2025;1188127;C;C;C;B;C;E;D;A;A
2025;99476;D;D;C;B;C;B;D;B;A
2025;1397772;D;D;B;B;C;B;A;B;A
2025;72667;B;C;C;A;B;E;A;B;A
2025;100956;D;D;C;B;B;E;D;B;A
2025;100956;D;C;C;A;B;D;C;A;A
2025;1408507;D;D;C;B;C;A;D;B;A
2025;5000980;D;D;A;B;B;D;D;B;A
2025;1349675;C;D;C;B;B;B;C;A;A
2025;78256;D;C;A;C;D;B;D;B;B
2025;5001033;D;E;B;B;C;B;D;B;A
2025;10289;C;D;C;A;C;B;C;A;A
2025;1108786;D;C;C;B;C;B;D;B;A
